26,açaí,43
20,churrasco,34
28,hambúrguer,28
27,esfirra,30
12,açaí,38
12,pastel,32
25,pastel,30
26,pastel,6
17,esfirra,10
7,sushi,6
24,sushi,14
27,esfirra,42
17,pizza,44
13,pastel,11
6,açaí,10
1,sushi,19
25,açaí,16
14,pizza,15
21,pastel,50
28,açaí,44
10,açaí,11
26,hambúrguer,8
7,esfirra,42
6,esfirra,7
13,pastel,31
11,pastel,10
22,pastel,24
13,pastel,9
29,esfirra,41
22,churrasco,20
26,esfirra,50
14,prato_feito,5
1,pastel,9
18,churrasco,24
3,prato_feito,6
29,açaí,28
29,pizza,34
19,esfirra,48
23,prato_feito,30
15,churrasco,39
17,churrasco,33
8,esfirra,22
25,churrasco,6
2,churrasco,35
6,hambúrguer,11
23,esfirra,22
26,prato_feito,49
10,churrasco,31
20,pizza,41
21,prato_feito,43
25,sushi,9
7,prato_feito,31
11,churrasco,30
30,esfirra,48
4,esfirra,48
29,pastel,15
19,prato_feito,15
26,esfirra,26
29,sushi,23
28,prato_feito,25
25,esfirra,45
15,açaí,15
23,açaí,7
12,hambúrguer,17
10,pastel,24
11,açaí,10
27,pastel,25
17,pizza,9
20,pastel,26
23,sushi,32
16,sushi,18
28,açaí,34
4,churrasco,34
11,hambúrguer,44
28,churrasco,40
26,pizza,39
27,esfirra,36
6,açaí,17
27,sushi,23
21,sushi,36
19,açaí,24
24,hambúrguer,29
17,esfirra,21
16,sushi,22
22,esfirra,48
23,hambúrguer,21
20,sushi,42
7,churrasco,11
29,pastel,44
2,açaí,12
3,churrasco,49
25,churrasco,29
17,hambúrguer,27
27,hambúrguer,39
2,churrasco,35
5,churrasco,36
26,churrasco,38
24,prato_feito,25
4,esfirra,36
5,churrasco,13
1,pizza,10
3,churrasco,7
13,hambúrguer,34
16,esfirra,24
3,açaí,13
27,esfirra,44
12,açaí,28
22,esfirra,20
30,pastel,16
21,açaí,36
19,açaí,23
21,esfirra,33
23,esfirra,30
19,churrasco,38
25,açaí,24
16,hambúrguer,42
23,pizza,33
15,sushi,15
19,açaí,49
3,prato_feito,31
13,pastel,42
15,churrasco,5
19,sushi,28
11,pastel,42
5,pastel,5
15,churrasco,5
14,esfirra,8
16,sushi,12
25,pizza,6
30,hambúrguer,41
1,açaí,6
6,hambúrguer,7
5,açaí,48
29,pastel,40
7,esfirra,18
21,hambúrguer,18
30,prato_feito,32
12,esfirra,12
3,sushi,12
8,esfirra,48
23,hambúrguer,9
15,pizza,27
6,prato_feito,47
2,sushi,31
4,açaí,29
28,esfirra,17
1,churrasco,35
27,pastel,11
7,sushi,41
7,esfirra,37
23,prato_feito,14
20,churrasco,48
4,pastel,42
8,açaí,50
23,hambúrguer,50
26,pastel,15
7,pastel,40
27,sushi,20
6,prato_feito,27
1,sushi,22
28,esfirra,33
5,prato_feito,35
12,pizza,27
14,pastel,14
27,esfirra,5
5,pizza,28
16,churrasco,46
24,sushi,20
3,churrasco,47
12,sushi,49
27,esfirra,22
1,açaí,39
15,sushi,32
22,hambúrguer,20
11,açaí,26
18,esfirra,36
29,pizza,28
20,açaí,26
8,churrasco,14
17,pastel,25
11,pastel,21
2,açaí,9
30,prato_feito,37
30,sushi,27
4,prato_feito,7
27,churrasco,39
6,pastel,8
6,sushi,15
9,pizza,22
19,pastel,37
15,esfirra,22
10,pastel,34
3,açaí,9
2,pizza,26
20,esfirra,47
26,esfirra,43
6,churrasco,20
13,pizza,28
9,pizza,46
6,prato_feito,35
24,esfirra,6
2,pizza,20
30,prato_feito,21
2,churrasco,38
12,açaí,32
7,pastel,33
11,açaí,43
14,churrasco,23
1,esfirra,19
11,hambúrguer,21
22,açaí,12
9,prato_feito,14
23,pastel,7
18,prato_feito,46
1,prato_feito,11
9,pastel,38
9,esfirra,34
7,esfirra,48
4,pizza,23
1,açaí,7
29,churrasco,44
1,esfirra,29
24,churrasco,11
10,esfirra,30
16,pizza,46
2,churrasco,12
1,prato_feito,24
19,esfirra,7
12,prato_feito,6
10,pizza,31
12,pastel,33
27,hambúrguer,20
8,prato_feito,20
19,prato_feito,5
30,açaí,16
17,açaí,22
12,prato_feito,50
9,prato_feito,8
22,pizza,36
23,pizza,27
23,pizza,50
6,prato_feito,17
18,hambúrguer,13
25,pastel,33
3,sushi,16
19,esfirra,14
20,esfirra,30
24,hambúrguer,31
26,hambúrguer,29
6,sushi,47
10,sushi,12
1,pastel,25
22,açaí,42
4,esfirra,30
17,pastel,21
7,sushi,19
6,sushi,17
30,churrasco,38
14,pizza,44
5,pizza,31
4,hambúrguer,37
23,prato_feito,34
28,churrasco,23
22,pastel,29
24,churrasco,37
11,pastel,15
26,sushi,15
8,hambúrguer,38
8,esfirra,5
26,churrasco,5
17,pastel,37
16,pizza,23
17,hambúrguer,34
16,açaí,41
1,sushi,27
13,churrasco,17
18,hambúrguer,16
24,hambúrguer,16
8,esfirra,7
19,açaí,32
14,hambúrguer,31
3,prato_feito,11
22,prato_feito,10
25,hambúrguer,24
11,pastel,47
1,prato_feito,7
9,sushi,18
20,pizza,26
11,churrasco,12
26,açaí,10
22,churrasco,49
25,pastel,22
4,hambúrguer,49
30,esfirra,46
25,esfirra,36
5,açaí,15
30,prato_feito,39
3,pizza,26
16,sushi,50
11,pizza,39
8,esfirra,12
24,churrasco,31
24,hambúrguer,28
23,açaí,46
14,açaí,14
10,churrasco,11
23,hambúrguer,11
21,esfirra,7
27,prato_feito,10
5,açaí,36
26,açaí,7
9,hambúrguer,13
18,sushi,20
5,sushi,37
27,churrasco,49
26,pizza,15
25,açaí,29
8,esfirra,41
3,pizza,46
19,sushi,47
27,sushi,25
29,sushi,42
23,hambúrguer,29
6,pizza,10
18,churrasco,49
6,sushi,8
18,prato_feito,22
28,sushi,38
19,sushi,42
2,churrasco,49
4,esfirra,41
19,prato_feito,40
13,prato_feito,38
18,pizza,10
12,hambúrguer,8
19,hambúrguer,50
14,churrasco,8
21,pizza,19
20,prato_feito,49
20,pastel,11
18,esfirra,45
26,pizza,32
8,churrasco,30
24,churrasco,13
17,churrasco,39
14,sushi,43
3,hambúrguer,30
9,sushi,11
30,sushi,10
21,prato_feito,12
27,açaí,27
28,pastel,34
19,pastel,23
13,hambúrguer,49
18,prato_feito,12
16,sushi,26
22,prato_feito,35
18,prato_feito,49
30,pizza,36
25,açaí,49
5,açaí,23
13,churrasco,34
23,pizza,25
1,esfirra,50
30,açaí,24
20,prato_feito,12
29,churrasco,16
13,pizza,43
7,pastel,48
18,churrasco,32
30,esfirra,32
29,açaí,13
8,esfirra,26
21,prato_feito,17
11,prato_feito,35
4,pastel,25
21,prato_feito,42
9,esfirra,29
6,açaí,31
12,pizza,30
10,churrasco,41
9,pastel,19
9,pastel,12
14,churrasco,45
6,açaí,11
13,açaí,11
7,pizza,48
8,churrasco,41
3,pastel,6
5,esfirra,11
15,açaí,40
11,pastel,43
20,pizza,24
6,pastel,42
5,sushi,44
27,hambúrguer,17
23,churrasco,50
6,hambúrguer,20
20,esfirra,35
24,esfirra,50
2,açaí,17
6,sushi,17
4,prato_feito,16
18,hambúrguer,20
6,prato_feito,36
11,pizza,12
16,sushi,25
29,hambúrguer,32
20,churrasco,36
25,sushi,28
17,açaí,15
4,açaí,23
26,hambúrguer,47
28,hambúrguer,26
28,esfirra,36
8,prato_feito,25
26,hambúrguer,27
30,pastel,31
15,prato_feito,20
30,pastel,39
18,churrasco,25
28,açaí,34
1,pizza,42
7,prato_feito,42
28,pizza,48
4,prato_feito,42
16,prato_feito,12
16,sushi,29
3,esfirra,17
7,pastel,18
10,hambúrguer,12
21,sushi,9
14,sushi,28
25,esfirra,41
6,hambúrguer,16
19,prato_feito,47
21,pastel,18
27,prato_feito,45
13,hambúrguer,17
19,esfirra,32
3,hambúrguer,41
13,açaí,19
13,açaí,44
6,pizza,46
21,esfirra,13
7,sushi,35
13,sushi,39
10,hambúrguer,29
6,churrasco,19
17,hambúrguer,8
20,pastel,35
5,açaí,38
7,prato_feito,37
16,sushi,18
12,prato_feito,42
22,prato_feito,48
13,açaí,25
22,pastel,21
5,hambúrguer,23
30,churrasco,25
7,hambúrguer,50
1,açaí,35
18,pastel,11
8,pizza,14
5,esfirra,40
8,açaí,12
22,sushi,32
16,sushi,19
18,pizza,28
8,prato_feito,42
12,pizza,32
16,churrasco,44
11,pastel,45
22,sushi,20
30,hambúrguer,9
13,pizza,42
17,prato_feito,5
27,pizza,9
26,prato_feito,13
18,churrasco,46
9,pizza,29
24,prato_feito,16
6,pizza,39
25,pizza,28
7,churrasco,25
8,esfirra,14
3,sushi,32
22,pastel,5
6,pastel,17
21,churrasco,6
21,açaí,39
26,prato_feito,39
30,churrasco,26
22,hambúrguer,41
15,pastel,29
25,churrasco,17
25,hambúrguer,17
4,sushi,21
20,esfirra,26
21,hambúrguer,37
8,açaí,5
4,pizza,28
18,sushi,8
26,hambúrguer,37
16,pastel,29
20,sushi,28
27,esfirra,11
2,sushi,13
3,hambúrguer,43
9,açaí,47
13,hambúrguer,48
12,pizza,20
5,açaí,7
3,prato_feito,22
23,sushi,26
2,sushi,30
23,sushi,23
2,sushi,50
26,esfirra,36
6,prato_feito,37
18,hambúrguer,9
22,pastel,21
27,prato_feito,24
8,sushi,38
21,churrasco,24
28,churrasco,8
26,churrasco,26
2,sushi,47
4,pastel,42
26,pastel,15
5,pastel,14
24,sushi,23
2,hambúrguer,19
20,esfirra,23
5,prato_feito,32
23,churrasco,38
26,churrasco,38
1,prato_feito,8
26,pizza,32
3,hambúrguer,46
21,pastel,8
22,churrasco,40
19,esfirra,50
3,açaí,42
19,açaí,26
4,churrasco,18
12,churrasco,42
11,prato_feito,35
11,pizza,48
29,sushi,25
7,pastel,27
14,pizza,50
4,sushi,5
26,hambúrguer,40
15,hambúrguer,35
4,açaí,37
17,açaí,46
20,sushi,23
27,açaí,30
16,pizza,37
26,pastel,16
12,prato_feito,27
21,açaí,39
19,prato_feito,15
18,açaí,15
26,prato_feito,13
30,prato_feito,44
12,sushi,13
25,churrasco,42
8,prato_feito,12
23,esfirra,21
19,hambúrguer,5
19,hambúrguer,44
25,hambúrguer,25
2,açaí,29
17,churrasco,21
12,esfirra,21
24,hambúrguer,38
23,prato_feito,20
20,açaí,38
8,pastel,35
21,pastel,49
5,prato_feito,5
30,pastel,22
28,hambúrguer,37
19,açaí,42
25,hambúrguer,8
13,açaí,12
9,churrasco,48
6,churrasco,6
20,açaí,32
16,churrasco,31
8,hambúrguer,20
12,açaí,6
5,sushi,8
21,pizza,37
2,esfirra,26
25,hambúrguer,19
22,pastel,41
16,sushi,43
10,esfirra,43
28,pastel,8
13,esfirra,38
23,esfirra,32
10,sushi,47
16,sushi,26
8,esfirra,33
3,prato_feito,41
3,hambúrguer,8
14,pastel,41
18,açaí,12
26,pastel,23
25,açaí,30
29,churrasco,15
4,sushi,11
4,esfirra,25
30,prato_feito,24
5,sushi,16
5,sushi,20
19,hambúrguer,22
7,pizza,22
1,prato_feito,8
3,prato_feito,42
5,pizza,24
18,prato_feito,44
5,hambúrguer,18
11,prato_feito,46
28,prato_feito,32
23,pastel,50
26,churrasco,41
26,pastel,22
22,açaí,13
11,hambúrguer,18
8,açaí,13
8,açaí,37
4,hambúrguer,47
2,hambúrguer,23
12,esfirra,15
20,pizza,40
15,açaí,37
12,esfirra,48
11,pizza,11
14,prato_feito,38
19,açaí,36
19,pastel,50
11,sushi,11
20,churrasco,25
25,esfirra,41
28,churrasco,28
17,churrasco,37
26,sushi,49
23,pastel,34
14,pastel,38
6,pizza,22
3,pastel,23
28,hambúrguer,32
8,esfirra,8
5,sushi,6
8,churrasco,33
28,churrasco,35
2,açaí,20
12,pastel,40
1,pizza,34
7,esfirra,47
22,sushi,40
20,sushi,22
15,prato_feito,45
10,prato_feito,43
22,pastel,26
8,prato_feito,10
7,esfirra,32
11,açaí,46
22,sushi,18
9,hambúrguer,14
13,açaí,16
10,prato_feito,32
5,pastel,17
6,churrasco,31
12,açaí,47
11,pizza,26
15,esfirra,33
3,hambúrguer,13
4,esfirra,20
29,hambúrguer,13
30,sushi,47
12,sushi,35
1,esfirra,6
21,sushi,34
16,pizza,45
20,churrasco,29
30,churrasco,11
26,açaí,29
10,pizza,20
5,hambúrguer,25
1,pastel,14
30,pastel,9
22,pastel,37
16,sushi,19
20,hambúrguer,23
17,pastel,50
28,churrasco,26
3,sushi,23
19,prato_feito,39
12,churrasco,46
25,pizza,28
17,hambúrguer,6
26,churrasco,19
27,prato_feito,12
1,pastel,6
30,churrasco,47
30,prato_feito,28
10,pizza,31
5,hambúrguer,34
12,açaí,7
22,pastel,47
13,churrasco,15
5,hambúrguer,9
8,esfirra,46
20,pizza,5
21,açaí,15
6,esfirra,18
12,sushi,30
18,hambúrguer,15
25,açaí,49
29,pizza,33
10,açaí,46
8,açaí,47
7,prato_feito,18
26,hambúrguer,34
6,hambúrguer,41
15,esfirra,48
16,churrasco,13
3,esfirra,47
23,churrasco,13
25,açaí,32
3,churrasco,32
1,hambúrguer,7
8,pastel,25
18,esfirra,25
28,prato_feito,34
30,açaí,35
19,pastel,34
18,pizza,50
18,hambúrguer,23
6,prato_feito,8
20,pizza,44
6,prato_feito,24
3,hambúrguer,37
12,açaí,8
11,pastel,27
30,pastel,17
20,prato_feito,48
12,açaí,42
14,prato_feito,39
26,pizza,8
8,sushi,21
25,sushi,20
12,esfirra,48
15,prato_feito,5
10,pizza,49
21,hambúrguer,22
17,hambúrguer,28
20,prato_feito,44
23,esfirra,36
30,pizza,8
23,prato_feito,21
18,pastel,50
7,esfirra,11
11,pastel,14
21,churrasco,14
21,sushi,15
22,esfirra,16
15,churrasco,14
4,sushi,7
5,esfirra,28
18,churrasco,18
19,pizza,50
13,prato_feito,28
5,prato_feito,21
3,churrasco,33
17,hambúrguer,49
13,hambúrguer,27
9,açaí,13
30,churrasco,33
2,pizza,38
7,sushi,21
21,esfirra,30
26,hambúrguer,25
4,pizza,35
4,açaí,45
25,prato_feito,11
2,esfirra,21
28,prato_feito,25
8,açaí,12
15,sushi,47
11,prato_feito,50
3,hambúrguer,48
3,sushi,33
17,esfirra,6
26,pizza,20
25,pastel,32
1,açaí,17
15,esfirra,23
25,açaí,23
10,pizza,50
29,açaí,31
4,pastel,48
21,açaí,11
14,esfirra,23
25,sushi,20
10,pastel,26
26,sushi,50
18,sushi,20
14,prato_feito,19
19,esfirra,30
24,prato_feito,8
9,hambúrguer,26
9,churrasco,21
19,pastel,50
22,pastel,27
18,churrasco,49
15,churrasco,34
3,churrasco,31
30,pastel,7
13,pizza,30
19,pizza,22
16,esfirra,13
25,açaí,24
7,esfirra,23
17,prato_feito,23
2,pastel,21
14,sushi,20
18,sushi,34
27,hambúrguer,32
26,esfirra,9
27,esfirra,21
23,sushi,31
8,esfirra,13
16,pastel,30
24,pastel,39
15,açaí,7
24,pastel,43
15,pastel,11
21,hambúrguer,41
3,sushi,42
20,pizza,27
28,esfirra,17
8,esfirra,46
17,açaí,25
24,pastel,25
1,esfirra,32
24,esfirra,30
26,esfirra,6
20,pastel,28
7,sushi,50
23,pastel,25
30,churrasco,19
14,açaí,32
25,pizza,15
12,prato_feito,36
23,prato_feito,10
3,hambúrguer,11
9,churrasco,18
12,pizza,28
22,hambúrguer,47
14,hambúrguer,35
25,sushi,47
3,açaí,41
30,pizza,8
7,esfirra,25
15,pizza,50
1,pastel,39
18,pizza,28
4,açaí,15
5,sushi,32
13,prato_feito,32
28,churrasco,37
6,açaí,40
29,hambúrguer,15
6,hambúrguer,21
10,hambúrguer,36
13,sushi,13
4,hambúrguer,24
20,hambúrguer,22
7,pastel,30
28,churrasco,47
14,açaí,20
25,sushi,14
15,pastel,43
16,hambúrguer,36
20,açaí,41
11,pizza,18
23,esfirra,17
24,sushi,35
23,pastel,5
16,hambúrguer,44
27,açaí,21
13,pastel,42
22,sushi,22
30,esfirra,23
6,churrasco,14
30,esfirra,9
9,açaí,26
12,esfirra,11
2,prato_feito,19
29,prato_feito,34
4,churrasco,40
21,açaí,9
15,prato_feito,35
6,hambúrguer,41
21,esfirra,27
19,hambúrguer,7
22,açaí,35
24,churrasco,13
25,pastel,39
12,prato_feito,28
15,sushi,8
12,hambúrguer,37
22,hambúrguer,30
14,pastel,50
2,prato_feito,5
7,pizza,32
18,pastel,25
1,sushi,16
10,açaí,33
11,hambúrguer,38
6,hambúrguer,29
30,hambúrguer,19
12,esfirra,33
11,prato_feito,36
11,pizza,43
10,churrasco,45
19,sushi,17
14,pastel,9
19,esfirra,11
13,sushi,7
19,pastel,49
5,esfirra,25
15,pizza,37
15,hambúrguer,44
25,churrasco,12
24,açaí,20
19,pizza,37
5,açaí,17
13,prato_feito,5
15,prato_feito,12
20,açaí,13
29,pizza,38
22,pizza,49
29,pizza,21
16,hambúrguer,42
10,churrasco,11
16,pastel,19
22,hambúrguer,47
23,prato_feito,11
6,açaí,23
2,churrasco,36
12,pastel,49
28,esfirra,14
19,hambúrguer,36
2,churrasco,46
20,hambúrguer,30
27,churrasco,14
26,churrasco,12
19,pizza,37
14,churrasco,27
8,pastel,24
24,churrasco,38
24,pizza,10
4,esfirra,24
4,pastel,49
22,pizza,27
11,pizza,33
15,pizza,38
6,esfirra,41
1,pizza,48
14,pastel,31
8,churrasco,37
21,açaí,9
5,sushi,14
30,churrasco,21
14,prato_feito,12
1,hambúrguer,24
14,açaí,12
2,pizza,12
1,pizza,38
21,sushi,25
8,sushi,43
6,açaí,14
23,pastel,35
4,esfirra,43
15,açaí,50
2,esfirra,46
7,hambúrguer,38
23,hambúrguer,26
26,pizza,35
27,hambúrguer,8
18,hambúrguer,35
25,prato_feito,27
14,churrasco,42
6,sushi,6
15,churrasco,11
12,açaí,18
25,prato_feito,21
19,churrasco,47
29,esfirra,25
7,prato_feito,13
26,esfirra,12
1,pizza,15
8,hambúrguer,35
1,açaí,6
18,prato_feito,21
19,prato_feito,16
18,churrasco,41
7,sushi,29
27,pizza,37
20,pizza,12
17,pizza,15
9,açaí,27
12,pizza,44
25,esfirra,6
15,churrasco,22
13,esfirra,26
13,prato_feito,20
1,açaí,48
14,prato_feito,27
21,pizza,16
19,hambúrguer,27
7,pizza,46
12,prato_feito,44
24,sushi,32
25,pizza,16
26,esfirra,12
7,esfirra,30
13,esfirra,24
8,prato_feito,30
18,hambúrguer,5
24,açaí,41
4,pastel,46
12,hambúrguer,19
3,açaí,18
27,prato_feito,40
23,pizza,12
1,prato_feito,39
8,prato_feito,48
9,hambúrguer,22
1,pizza,7
15,prato_feito,6
10,pizza,24
23,esfirra,35
8,esfirra,41
15,pizza,16
12,hambúrguer,42
27,pizza,27
5,hambúrguer,40
16,pastel,24
3,hambúrguer,23
10,pizza,23
16,prato_feito,12
6,sushi,48
14,açaí,17
1,sushi,23
24,esfirra,23
18,açaí,25
3,hambúrguer,48
30,churrasco,28
6,churrasco,9
9,pastel,15
22,açaí,22
29,hambúrguer,13
4,prato_feito,31
16,churrasco,8
8,esfirra,32
8,pizza,31
11,sushi,39
12,sushi,41
23,açaí,31
30,pastel,21
19,prato_feito,35
27,açaí,19
10,pastel,26
24,pizza,23
16,hambúrguer,17
10,pizza,8
15,prato_feito,19
6,hambúrguer,37
6,pastel,37
7,pizza,32
23,churrasco,41
17,sushi,39
15,pizza,28
12,sushi,40
1,prato_feito,12
23,pizza,8
17,pastel,47
20,pizza,48
15,pastel,24
24,sushi,15
20,prato_feito,18
15,pizza,50
16,prato_feito,41
2,churrasco,5
11,churrasco,8
3,churrasco,35
27,esfirra,34
6,churrasco,8
4,prato_feito,25
5,açaí,9
15,pizza,50
25,prato_feito,47
17,pastel,19
22,churrasco,19
10,hambúrguer,42
1,pastel,5
15,sushi,31
21,hambúrguer,22
17,churrasco,49
27,hambúrguer,44
20,hambúrguer,21
12,esfirra,49
17,esfirra,44
9,esfirra,49
6,açaí,42
6,hambúrguer,5
30,açaí,6
30,esfirra,39
14,churrasco,50
21,sushi,14
27,pastel,36
11,sushi,22
26,prato_feito,11
10,açaí,5
19,pizza,46
29,sushi,34
23,esfirra,12
16,pastel,30
8,pastel,47
25,esfirra,49
5,sushi,43
28,prato_feito,46
17,sushi,29
23,hambúrguer,16
24,hambúrguer,49
14,esfirra,31
5,sushi,17
17,sushi,17
15,sushi,15
17,açaí,16
5,pizza,47
6,churrasco,41
16,pizza,35
14,churrasco,12
25,prato_feito,27
3,pastel,25
12,prato_feito,15
11,açaí,15
22,pizza,9
16,prato_feito,41
1,pizza,17
4,prato_feito,12
3,sushi,11
12,sushi,21
29,sushi,49
6,sushi,27
16,prato_feito,23
17,pastel,11
14,pastel,39
13,esfirra,20
20,prato_feito,42
22,hambúrguer,17
13,pizza,45
29,pastel,19
7,sushi,18
14,churrasco,5
17,prato_feito,6
20,pizza,5
3,pastel,19
17,esfirra,45
11,hambúrguer,12
21,sushi,19
19,churrasco,17
6,açaí,14
14,pizza,15
17,pastel,34
3,sushi,10
19,açaí,11
18,esfirra,26
17,prato_feito,15
14,churrasco,19
28,hambúrguer,44
16,pizza,47
22,hambúrguer,12
11,prato_feito,48
6,prato_feito,38
20,hambúrguer,47
2,hambúrguer,33
25,hambúrguer,43
19,pizza,31
15,pastel,37
5,sushi,9
10,pastel,47
5,prato_feito,44
20,prato_feito,28
9,prato_feito,46
13,prato_feito,50
5,pastel,29
8,sushi,13
14,churrasco,7
22,pizza,36
23,pizza,11
29,pizza,9
11,pizza,29
21,pizza,8
30,pizza,17
7,pastel,40
10,churrasco,24
24,pizza,29
1,sushi,47
17,sushi,38
6,churrasco,49
4,pastel,11
9,sushi,29
16,prato_feito,38
20,esfirra,5
20,prato_feito,15
17,esfirra,29
29,hambúrguer,30
19,sushi,33
7,pastel,8
2,açaí,43
28,pastel,32
29,churrasco,24
14,prato_feito,36
20,pizza,33
8,pastel,7
25,açaí,32
13,prato_feito,48
18,pizza,14
9,açaí,7
8,pizza,43
4,pizza,22
21,sushi,14
14,esfirra,28
4,pizza,12
10,churrasco,21
18,açaí,44
13,prato_feito,29
30,prato_feito,7
27,churrasco,44
16,prato_feito,15
27,pizza,21
15,pizza,20
4,sushi,15
30,sushi,25
1,açaí,39
19,esfirra,33
11,prato_feito,7
7,pizza,24
23,pastel,27
4,hambúrguer,10
12,churrasco,32
12,prato_feito,21
1,prato_feito,34
9,açaí,30
1,pastel,9
22,pizza,35
20,açaí,19
19,prato_feito,47
9,hambúrguer,13
10,prato_feito,5
20,hambúrguer,49
5,sushi,14
25,esfirra,20
23,churrasco,25
14,esfirra,34
21,hambúrguer,15
22,açaí,11
1,hambúrguer,29
14,pastel,28
9,açaí,39
13,pizza,38
15,churrasco,6
20,esfirra,20
10,prato_feito,50
25,pastel,10
11,esfirra,30
16,hambúrguer,20
26,açaí,39
9,açaí,24
25,churrasco,46
25,açaí,23
6,hambúrguer,44
8,pastel,6
17,esfirra,10
23,churrasco,34
19,sushi,40
14,pastel,45
24,esfirra,24
24,pastel,44
25,esfirra,19
16,hambúrguer,26
2,sushi,25
26,açaí,39
25,pastel,16
3,hambúrguer,42
25,sushi,18
22,hambúrguer,15
29,pizza,47
11,pizza,39
20,pizza,17
13,pizza,33
12,prato_feito,37
20,hambúrguer,25
21,açaí,35
3,hambúrguer,19
29,hambúrguer,33
11,pastel,41
9,esfirra,30
1,churrasco,17
5,sushi,18
26,açaí,48
15,açaí,29
4,pastel,46
4,sushi,42
8,sushi,23
29,prato_feito,16
22,prato_feito,43
9,hambúrguer,14
25,hambúrguer,7
8,prato_feito,49
15,prato_feito,37
22,churrasco,14
28,churrasco,28
2,pastel,33
16,churrasco,50
13,prato_feito,37
23,churrasco,37
18,pizza,50
27,pizza,30
29,hambúrguer,6
20,prato_feito,50
18,sushi,44
3,churrasco,10
25,esfirra,48
30,açaí,38
30,sushi,22
29,churrasco,20
1,prato_feito,20
29,esfirra,23
12,hambúrguer,44
22,churrasco,42
16,hambúrguer,33
12,açaí,26
26,prato_feito,50
26,esfirra,27
17,prato_feito,7
14,hambúrguer,21
19,pastel,14
25,pizza,33
21,açaí,17
5,pastel,26
21,pastel,50
22,sushi,13
21,pastel,26
18,prato_feito,25
21,hambúrguer,42
14,pastel,33
11,sushi,7
18,pastel,31
6,açaí,17
4,pastel,23
28,prato_feito,25
12,pastel,49
1,pastel,38
12,pizza,25
5,esfirra,25
4,açaí,28
22,prato_feito,32
2,açaí,19
25,açaí,15
30,prato_feito,19
10,hambúrguer,46
4,pizza,39
21,esfirra,26
8,açaí,18
25,hambúrguer,12
4,hambúrguer,13
23,esfirra,42
29,hambúrguer,40
29,esfirra,50
22,açaí,15
13,prato_feito,49
23,sushi,7
10,prato_feito,30
26,churrasco,11
11,sushi,37
12,sushi,16
9,hambúrguer,37
24,prato_feito,44
4,hambúrguer,30
4,esfirra,23
20,hambúrguer,37
19,sushi,28
3,pastel,29
20,esfirra,24
3,churrasco,37
27,pastel,29
19,pizza,50
14,churrasco,48
17,pastel,13
1,churrasco,26
14,sushi,39
22,sushi,11
10,pizza,8
3,hambúrguer,32
16,açaí,15
13,pastel,31
23,prato_feito,27
28,prato_feito,15
25,esfirra,23
7,churrasco,47
10,hambúrguer,43
8,sushi,47
19,esfirra,14
14,pastel,8
16,churrasco,10
28,hambúrguer,41
8,churrasco,21
27,esfirra,48
22,pizza,49
19,pastel,41
10,sushi,44
19,churrasco,32
7,churrasco,12
15,pizza,14
16,pastel,41
29,sushi,8
15,sushi,45
15,sushi,22
3,churrasco,12
19,hambúrguer,21
14,churrasco,35
16,pastel,44
3,sushi,29
13,esfirra,48
6,pizza,10
28,pastel,13
6,pizza,50
19,prato_feito,45
1,churrasco,35
14,açaí,16
22,churrasco,47
22,hambúrguer,6
22,esfirra,39
29,hambúrguer,45
10,pastel,19
30,hambúrguer,32
19,açaí,28
15,sushi,40
29,pastel,5
28,prato_feito,44
5,churrasco,48
7,açaí,29
24,pastel,24
1,esfirra,29
23,prato_feito,17
27,açaí,18
21,prato_feito,27
19,açaí,47
4,churrasco,43
11,esfirra,49
30,sushi,40
11,hambúrguer,20
17,sushi,27
17,churrasco,47
10,sushi,12
14,pizza,32
10,sushi,7
9,hambúrguer,10
19,hambúrguer,27
18,hambúrguer,9
5,esfirra,25
12,esfirra,10
23,açaí,6
29,sushi,18
21,sushi,46
4,açaí,29
14,esfirra,6
23,prato_feito,19
4,churrasco,22
11,hambúrguer,11
8,pastel,17
22,pizza,13
7,sushi,48
25,pastel,45
21,açaí,50
25,sushi,50
18,pastel,36
18,prato_feito,19
2,prato_feito,43
22,churrasco,41
5,pastel,11
26,açaí,7
6,hambúrguer,15
1,churrasco,13
18,pastel,12
21,churrasco,33
2,pastel,35
8,prato_feito,42
20,hambúrguer,27
8,açaí,43
12,churrasco,40
26,açaí,48
1,pizza,13
21,churrasco,40
24,sushi,47
23,pastel,16
6,pastel,28
23,esfirra,40
12,prato_feito,12
16,hambúrguer,33
29,açaí,17
22,pastel,32
4,pizza,40
10,pastel,22
3,prato_feito,42
19,açaí,5
6,esfirra,23
27,sushi,45
21,sushi,5
5,sushi,6
14,prato_feito,21
7,sushi,33
2,pizza,10
9,hambúrguer,15
24,sushi,34
29,esfirra,16
6,açaí,15
20,churrasco,34
13,prato_feito,5
24,prato_feito,35
10,prato_feito,15
29,sushi,5
27,esfirra,49
19,sushi,10
2,churrasco,17
29,pastel,49
29,pastel,5
6,esfirra,38
13,prato_feito,6
2,churrasco,9
13,pizza,12
22,pizza,19
21,sushi,18
16,churrasco,37
4,sushi,32
20,churrasco,50
26,prato_feito,45
8,pastel,37
23,pizza,43
12,pastel,33
3,sushi,16
15,pizza,46
13,churrasco,29
29,pizza,17
22,prato_feito,38
30,churrasco,19
15,açaí,31
18,esfirra,40
22,pastel,9
15,pastel,30
4,prato_feito,34
13,açaí,49
12,hambúrguer,30
